ospf-n0;0.17442019097507;1.0
ospf-n1;0.08820814499631524;1.0
ospf-n2;0.09100136114284396;1.0
ospf-n3;0.39507374120876193;0.98
ospf-n4;0.3690163907594979;0.975609756097561
ospf-n5;0.3731655799783766;0.972972972972973
ospf-n6;0.0934432300273329;1.0
ospf-n7;0.09554520202800632;1.0
ospf-n8;0.09707333706319332;1.0
ospf-n9;0.3893361531663686;0.972972972972973
ospf-n10;0.09547058795578778;1.0
ospf-n11;0.3967976807616651;0.9787234042553191
ospf-n12;0.09765122807584703;1.0
ospf-n13;0.09750860510393977;1.0
ospf-n14;0.3988763950765133;0.9859154929577465
ospf-n15;0.3886586183216423;0.975609756097561
ospf-n16;0.11534389085136354;1.0
ospf-n17;0.25621778005734086;1.0
ospf-n18;0.14744216902181506;1.0
ospf-n19;0.20183883188292384;1.0
ospf-n20;0.09781756205484271;1.0
ospf-n21;0.3957067576702684;0.8953488372093024
ospf-n22;0.34663478401489556;1.0
ospf-n23;0.30413702921941876;1.0
