bgp-n0;3.7898778282105923;0.8490566037735849
bgp-n1;5.962475449545309;0.9879518072289156
bgp-n2;0.3211860707961023;1.0
bgp-n3;2.159793175989762;0.9696969696969697
bgp-n4;1.7113580722361803;0.8421052631578947
bgp-n5;3.6875900430604815;0.8823529411764706
bgp-n6;0.7876291091088206;1.0
bgp-n7;1.802774976938963;0.875
bgp-n8;12.991435310803354;0.8681318681318682
bgp-n9;9.410960665205494;0.9807692307692307
bgp-n10;6.334146481240168;0.9607843137254902
bgp-n11;1.3961458189878613;1.0
bgp-n12;3.1687150560319424;0.9393939393939394
bgp-n13;3.4288265670184046;1.0
bgp-n14;3.0861680200323462;0.9047619047619048
bgp-n15;4.033627410884947;0.9230769230769231
bgp-n16;52.1003392636776;0.9285714285714286
bgp-n17;334.2051085331477;0.9624060150375939
bgp-n18;5.9514732079114765;1.0
bgp-n19;30.101155472919345;0.9365079365079365
bgp-n20;22.11761409882456;0.9791666666666666
bgp-n21;41.80754356086254;0.9538461538461539
bgp-n22;45.51674238569103;0.9090909090909091
bgp-n23;20.937158555956557;1.0
