ospf-n0;0.08655939507298172;1.0
ospf-n1;0.0891045278403908;1.0
ospf-n2;0.08984382497146726;1.0
ospf-n3;0.0911025379318744;1.0
ospf-n4;0.09214471303857863;1.0
ospf-n5;0.09224829101003706;1.0
ospf-n6;0.09367303107865155;1.0
ospf-n7;0.09444246906787157;1.0
ospf-n8;0.09613843890838325;1.0
ospf-n9;0.09743396798148751;1.0
ospf-n10;0.09612843208014965;1.0
ospf-n11;0.09974067006260157;1.0
ospf-n12;0.0980166639201343;1.0
ospf-n13;0.09680629405193031;1.0
ospf-n14;0.10031454404816031;1.0
ospf-n15;0.09894038084894419;1.0
ospf-n16;0.11044400278478861;1.0
ospf-n17;0.13334263302385807;1.0
ospf-n18;0.1476570121012628;1.0
ospf-n19;0.10175571381114423;1.0
ospf-n20;0.09810658008791506;1.0
ospf-n21;0.0977008871268481;1.0
ospf-n22;0.32979860180057585;1.0
ospf-n23;0.10150266089476645;1.0
