ospf-n0;9.38827451551333;1.0
ospf-n1;1.1172808948904276;1.0
ospf-n2;0.7709898641332984;1.0
ospf-n3;0.8668225440196693;1.0
ospf-n4;1.7849304559640586;1.0
ospf-n5;8.89103819988668;1.0
ospf-n6;1.164000194054097;1.0
ospf-n7;0.5698516238480806;1.0
ospf-n8;1.998948397114873;1.0
ospf-n9;1.770442496985197;1.0
ospf-n10;1.084909148979932;1.0
ospf-n11;3.4148669918067753;1.0
ospf-n12;2.3943822579458356;1.0
ospf-n13;1.9260156601667404;1.0
ospf-n14;5.972216979134828;1.0
ospf-n15;1.3749790750443935;1.0
ospf-n16;10.578514938708395;1.0
ospf-n17;39.05233966186643;1.0
ospf-n18;278.6463489132002;1.0
ospf-n19;47.89696581708267;1.0
ospf-n20;42.91028083767742;1.0
ospf-n21;151.11389091797173;0.926829268292683
ospf-n22;77.03512549726292;1.0
ospf-n23;208.27688637236133;0.975609756097561
