ospf-n0;1.3974332851357758;1.0
ospf-n1;1.269647809676826;1.0
ospf-n2;0.7361680530011654;1.0
ospf-n3;0.7798005328513682;1.0
ospf-n4;3.3569437307305634;1.0
ospf-n5;1.8691657255403697;1.0
ospf-n6;1.1445869100280106;1.0
ospf-n7;0.5336038437671959;1.0
ospf-n8;1.7970533380284905;1.0
ospf-n9;35.90993536636233;0.972972972972973
ospf-n10;1.2676324788480997;1.0
ospf-n11;20.55041274987161;1.0
ospf-n12;2.50004697823897;1.0
ospf-n13;2.0393706946633756;1.0
ospf-n14;126.18406477523968;0.9859154929577465
ospf-n15;36.16544333891943;0.975609756097561
ospf-n16;10.725557832978666;1.0
ospf-n17;80.06254868302494;1.0
ospf-n18;162.97651863936335;1.0
ospf-n19;10.77563867578283;1.0
ospf-n20;14.81101758312434;1.0
ospf-n21;153.98216778738424;0.9651162790697675
ospf-n22;77.35693035507575;1.0
ospf-n23;9.32834004983306;1.0
