bgp-n0;0.6162092410959303;1.0
bgp-n1;1.21032485505566;1.0
bgp-n2;0.34811749681830406;1.0
bgp-n3;0.557751361746341;1.0
bgp-n4;0.40659912023693323;1.0
bgp-n5;0.819156720302999;1.0
bgp-n6;0.5871792770922184;1.0
bgp-n7;9.231093134265393;0.75
bgp-n8;59.24637143174186;0.8888888888888888
bgp-n9;2.3640872868709266;1.0
bgp-n10;1.446972472127527;1.0
bgp-n11;1.3158695199526846;1.0
bgp-n12;0.7633458119817078;1.0
bgp-n13;1.7598472321406007;1.0
bgp-n14;15.677360550500453;0.625
bgp-n15;1.0068356236442924;1.0
bgp-n16;15.120699266437441;1.0
bgp-n17;90.62280270876363;1.0
bgp-n18;7.034585974179208;1.0
bgp-n19;8.775445186998695;1.0
bgp-n20;5.7410652986727655;1.0
bgp-n21;241.8119381624274;0.9090909090909091
bgp-n22;13.471032433211803;1.0
bgp-n23;7.9986642501316965;1.0
