bgp-n0;17.5266650528647;0.8490566037735849
bgp-n1;29.732958384323865;0.9879518072289156
bgp-n2;0.3795278132893145;1.0
bgp-n3;9.446108374278992;0.9090909090909091
bgp-n4;7.61253156978637;0.8421052631578947
bgp-n5;3.6590128573589027;1.0
bgp-n6;3.2096180566586554;1.0
bgp-n7;8.354643284343183;0.875
bgp-n8;61.19155756011605;0.8901098901098901
bgp-n9;47.083091128151864;0.9807692307692307
bgp-n10;31.743629577569664;0.9803921568627451
bgp-n11;4.194289165083319;1.0
bgp-n12;16.570596530567855;0.9393939393939394
bgp-n13;6.909559803083539;1.0
bgp-n14;16.161644265521318;0.8809523809523809
bgp-n15;20.71594126475975;0.9230769230769231
bgp-n16;298.2077825688757;0.9642857142857143
bgp-n17;1796.7292741788551;0.9624060150375939
bgp-n18;6.2623080760240555;1.0
bgp-n19;153.10604047495872;0.9523809523809523
bgp-n20;121.10036742733791;0.9583333333333334
bgp-n21;245.4519698470831;0.9538461538461539
bgp-n22;268.90777329774573;0.9818181818181818
bgp-n23;7.100876672193408;1.0
